0,1,2,3,4,5,6
507624,0,0,-12.0,3900,5656,100.0
507867,0,0,-12.0,3901,5659,100.0
508062,0,0,-1.0,3902,5661,100.0
508223,0,0,-12.0,3903,5663,100.0
508464,0,0,-12.0,3904,5665,100.0
508599,0,0,-12.0,3905,5667,100.0
508780,0,0,-12.0,3906,5669,100.0
509056,0,0,-12.0,3907,5672,100.0
509245,0,0,-12.0,3908,5674,100.0
509463,0,0,-12.0,3909,5676,100.0
509572,0,0,-12.0,3910,5677,100.0
509794,0,0,-22.0,3911,5679,100.0
510014,0,0,-22.0,3912,5681,100.0
510062,0,0,-12.0,3913,5682,100.0
510357,0,0,-12.0,3914,5684,100.0
510552,0,0,-12.0,3915,5686,100.0
510780,0,0,-22.0,3916,5688,100.0
511686,0,0,-12.0,3917,5697,100.0
511912,0,0,-12.0,3918,5699,100.0
512072,0,0,-12.0,3919,5701,100.0
512253,0,0,-12.0,3920,5704,100.0
512431,0,0,-12.0,3921,5705,100.0
512681,0,0,-12.0,3922,5707,100.0
512882,0,0,-12.0,3923,5709,100.0
513022,0,0,-52.0,3924,5711,100.0
513286,0,0,-22.0,3925,5714,100.0
513470,0,0,-12.0,3926,5716,100.0
513604,0,0,-22.0,3927,5718,100.0
513835,0,0,-1.0,3928,5720,100.0
514028,0,0,-1.0,3929,5722,100.0
514294,0,0,-12.0,3930,5724,100.0
514362,0,0,-12.0,3931,5725,100.0
514747,0,0,-12.0,3932,5728,100.0
514995,0,0,-12.0,3933,5731,100.0
515326,0,0,-12.0,3934,5733,100.0
515607,0,0,-2.0,3935,5736,100.0
515816,0,0,-2.0,3936,5739,100.0
516068,0,0,-22.0,3937,5740,100.0
516204,0,0,-1.0,3938,5741,100.0
516351,0,0,-1.0,3939,5743,100.0
516624,0,0,-12.0,3940,5745,100.0
516759,0,0,-12.0,3941,5747,100.0
516901,0,0,-12.0,3942,5749,100.0
517288,0,0,-12.0,3943,5751,100.0
518014,1,0,-12.0,3943,5751,-1.0
520497,1,0,-12.0,3944,5786,100.0
520819,1,0,-12.0,3945,5789,100.0
521035,1,0,-2.0,3946,5791,100.0
521322,1,0,-12.0,3947,5793,100.0
521688,1,0,-2.0,3948,5796,100.0
522027,1,0,-22.0,3949,5799,100.0
522108,1,0,-22.0,3950,5800,100.0
522391,1,0,-12.0,3951,5803,100.0
522604,1,0,-22.0,3952,5805,100.0
522721,1,0,-22.0,3953,5807,100.0
522973,1,0,-12.0,3954,5810,100.0
523174,1,0,-22.0,3955,5812,100.0
523339,1,0,-12.0,3956,5815,100.0
523564,1,0,-22.0,3957,5816,100.0
523748,1,0,-12.0,3958,5818,100.0
523889,1,0,-12.0,3959,5820,100.0
524174,1,0,-22.0,3960,5824,100.0
524356,1,0,-1.0,3961,5825,100.0
524500,1,0,-12.0,3962,5827,100.0
524685,1,0,-12.0,3963,5829,100.0
525551,1,0,-52.0,3964,5837,100.0
525784,1,0,-22.0,3965,5839,100.0
525967,1,0,-22.0,3966,5841,100.0
526082,1,0,-12.0,3967,5843,100.0
526983,1,0,-22.0,3968,5852,100.0
527309,1,0,-2.0,3969,5854,100.0
527533,1,0,-12.0,3970,5856,100.0
527678,1,0,-1.0,3971,5858,100.0
527828,1,0,-12.0,3972,5860,100.0
528135,1,0,-12.0,3973,5863,100.0
528366,1,0,-22.0,3974,5865,100.0
528596,1,0,-12.0,3975,5867,100.0
528730,1,0,-22.0,3976,5868,100.0
528993,1,0,-12.0,3977,5871,100.0
529067,1,0,-31.0,3978,5872,100.0
529477,1,0,-12.0,3979,5875,100.0
529748,1,0,-22.0,3980,5878,100.0
529915,1,0,-22.0,3981,5880,100.0
530199,1,0,-22.0,3982,5882,100.0
530554,1,0,-52.0,3983,5885,100.0
530704,1,0,-12.0,3984,5887,100.0
530945,1,0,-12.0,3985,5889,100.0
531174,1,0,-12.0,3986,5891,100.0
531384,1,0,-12.0,3987,5893,100.0
531452,1,0,-12.0,3988,5894,100.0
531723,1,0,-52.0,3989,5897,100.0
531891,1,0,-12.0,3990,5899,100.0
532104,1,0,-12.0,3991,5901,100.0
532295,1,0,-1.0,3992,5903,100.0
532661,1,0,-1.0,3993,5908,100.0
532885,1,0,-12.0,3994,5911,100.0
533175,1,0,-12.0,3995,5913,100.0
533288,1,0,-22.0,3996,5914,100.0
533473,1,0,-1.0,3997,5916,100.0
534106,1,0,-1.0,3998,5921,100.0
