episode,p1h,p1_x, p1_y,p2h,p2_x, p2_y,right_of,left_of,above,below,x_clear,y_clear,cd1,cd2,aim_down,aim_left,aim_up,aim_right,p1_x_delta,p2_x_delta,p1_y_delta,p2_y_delta,action,reward,p1_score,p2_score
2511,-19.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,7,14
2512,-19.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,7,14
2513,-19.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0.0,7,14
2514,-19.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,7,14
2515,-19.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,7,14
2516,-19.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,0.0,7,14
2517,-19.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,7,14
2518,-19.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,0.0,7,14
2519,-19.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,7,14
2520,-19.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,7,14
2521,-19.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,7,14
2522,-19.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,0.0,7,14
2523,-19.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0.0,7,14
2524,-19.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,7,14
2525,-19.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,7,14
2526,-19.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,7,14
2527,-19.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,0.0,7,14
2528,-19.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,7,14
2529,-19.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,7,14
2530,-19.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,7,14
2531,100.0,0.0,0.0,62.0,-4.1,-3.7,0,1,1,0,0,0,1,1,1,0,0,0,5.672,5.1,7.166,3.3999999999999995,1,0.0,7,15
2532,100.0,0.0,0.0,62.0,-5.6,-4.3,0,1,1,0,0,0,1,1,0,0,0,1,0.0,-1.5,0.0,-0.5999999999999996,0,0.0,7,15
2533,100.0,0.0,0.0,62.0,-7.3,-5.1,0,1,1,0,0,0,0,1,0,0,0,1,0.0,-1.7000000000000002,0.0,-0.7999999999999998,4,0.0,7,15
2534,100.0,0.0,0.0,62.0,-8.9,-5.8,0,1,1,0,0,0,0,1,0,0,1,0,0.0,-1.6000000000000005,0.0,-0.7000000000000002,3,0.0,7,15
2535,100.0,0.0,0.0,62.0,-11.0,-6.7,0,1,1,0,0,0,0,0,0,0,1,0,0.0,-2.0999999999999996,0.0,-0.9000000000000004,4,0.0,7,15
2536,100.0,0.0,0.0,62.0,-12.0,-7.0,0,1,1,0,0,0,0,0,0,0,1,0,0.0,-1.0,0.0,-0.2999999999999998,3,0.0,7,15
2537,100.0,0.0,0.0,62.0,-11.5,-7.2,0,1,1,0,0,0,2,0,0,0,1,0,0.0,0.5,0.0,-0.20000000000000018,6,0.0,7,15
2538,100.0,8.999,-4.634,62.0,-10.8,-7.0,0,1,1,0,0,0,2,0,0,0,1,0,8.999,0.6999999999999993,-4.634,0.20000000000000018,3,0.0,7,15
2539,100.0,8.999,-4.457,62.0,-9.7,-7.1,0,1,1,0,0,0,2,0,0,0,1,0,0.0,1.1000000000000014,0.1770000000000005,-0.09999999999999964,3,0.0,7,15
2540,100.0,8.999,-4.712,62.0,-8.5,-7.0,0,1,1,0,0,0,2,0,1,0,0,0,0.0,1.1999999999999993,-0.2549999999999999,0.09999999999999964,1,0.0,7,15
2541,100.0,8.999,-6.422,62.0,-7.2,-7.1,0,1,1,0,0,1,2,3,1,0,0,0,0.0,1.2999999999999998,-1.71,-0.09999999999999964,7,0.0,7,15
2542,100.0,8.999,-7.171,62.0,-5.6,-7.1,0,1,0,1,0,1,2,3,1,0,0,0,0.0,1.6000000000000005,-0.7490000000000006,0.0,4,0.0,7,15
2543,100.0,8.999,-7.166,62.0,-4.3,-7.0,0,1,0,1,0,1,1,3,1,0,0,0,0.0,1.2999999999999998,0.004999999999999893,0.09999999999999964,6,0.0,7,15
2544,100.0,8.999,-5.161,62.0,-2.8,-7.2,0,1,1,0,0,0,1,3,1,0,0,0,0.0,1.5,2.005000000000001,-0.20000000000000018,5,0.0,7,15
2545,100.0,8.849,-3.57,62.0,-1.1,-7.0,0,1,1,0,0,0,1,3,0,1,0,0,-0.15000000000000036,1.6999999999999997,1.5909999999999997,0.20000000000000018,2,0.0,7,15
2546,100.0,8.495,-2.831,62.0,0.2,-7.1,0,1,1,0,0,0,1,3,0,1,0,0,-0.354000000000001,1.3,0.7389999999999999,-0.09999999999999964,6,0.0,7,15
2547,100.0,8.238,-2.666,62.0,1.9,-7.0,0,1,1,0,0,0,1,2,0,1,0,0,-0.2569999999999997,1.7,0.16500000000000004,0.09999999999999964,5,0.0,7,15
2548,100.0,8.09,-2.86,62.0,3.5,-7.1,0,1,1,0,0,0,1,2,0,1,0,0,-0.1479999999999997,1.6,-0.19399999999999995,-0.09999999999999964,4,0.0,7,15
2549,100.0,8.178,-3.311,62.0,5.0,-7.1,0,1,1,0,0,0,0,2,0,0,0,1,0.08800000000000097,1.5,-0.45100000000000007,0.0,0,0.0,7,15
2550,100.0,8.455,-4.013,62.0,6.1,-7.3,0,1,1,0,0,0,0,2,0,0,0,1,0.27699999999999925,1.0999999999999996,-0.702,-0.20000000000000018,7,0.0,7,15
2551,53.0,9.475,-3.653,62.0,5.6,-4.7,0,1,1,0,0,0,0,2,1,0,0,0,1.0199999999999996,-0.5,0.3599999999999999,2.5999999999999996,1,-0.47000000000000003,7,15
2552,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,-1.53,7,15
2553,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,7,15
2554,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0.0,7,15
2555,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,7,15
2556,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0.0,7,15
2557,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,7,15
2558,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,7,15
2559,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,7,15
2560,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,7,15
2561,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,7,15
2562,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,7,15
2563,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,7,15
2564,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,7,15
2565,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,7,15
2566,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,0.0,7,15
2567,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,7,15
2568,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0.0,7,15
2569,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0.0,7,15
2570,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,7,15
2571,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,7,15
2572,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,7,15
2573,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,7,15
2574,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0.0,7,15
2575,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,7,15
2576,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,0.0,7,15
2577,-13.0,0.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,7,15
2578,100.0,0.0,0.0,62.0,-12.0,-7.1,0,1,1,0,0,0,0,2,0,0,1,0,-9.475,-17.6,3.653,-2.3999999999999995,3,0.0,7,16
2579,100.0,0.0,0.0,62.0,-11.4,-7.0,0,1,1,0,0,0,0,2,0,0,0,1,0.0,0.5999999999999996,0.0,0.09999999999999964,0,0.0,7,16
2580,100.0,0.0,0.0,62.0,-10.5,-7.1,0,1,1,0,0,0,0,2,0,0,0,1,0.0,0.9000000000000004,0.0,-0.09999999999999964,7,0.0,7,16
2581,100.0,0.0,0.0,62.0,-9.4,-7.0,0,1,1,0,0,0,0,2,1,0,0,0,0.0,1.0999999999999996,0.0,0.09999999999999964,1,0.0,7,16
2582,100.0,0.0,0.0,62.0,-8.1,-7.2,0,1,1,0,0,0,0,1,1,0,0,0,0.0,1.3000000000000007,0.0,-0.20000000000000018,5,0.0,7,16
2583,100.0,0.0,0.0,62.0,-6.8,-7.0,0,1,1,0,0,0,0,1,0,0,1,0,0.0,1.2999999999999998,0.0,0.20000000000000018,3,0.0,7,16
2584,100.0,-0.873,0.925,62.0,-5.5,-7.1,0,1,1,0,0,0,0,1,0,0,1,0,-0.873,1.2999999999999998,0.925,-0.09999999999999964,3,0.0,7,16
2585,100.0,-0.941,-0.318,62.0,-4.1,-7.1,0,1,1,0,0,0,0,1,0,0,1,0,-0.06799999999999995,1.4000000000000004,-1.243,0.0,3,0.0,7,16
2586,100.0,-0.98,-1.554,62.0,-2.4,-7.1,0,1,1,0,0,0,0,1,1,0,0,0,-0.039000000000000035,1.6999999999999997,-1.236,0.0,1,0.0,7,16
2587,100.0,-1.1,-2.613,62.0,-0.9,-7.1,1,0,1,0,1,0,0,1,0,1,0,0,-0.1200000000000001,1.5,-1.059,0.0,2,0.0,7,16
2588,100.0,-1.243,-3.758,62.0,0.6,-7.0,1,0,1,0,0,0,0,0,0,0,0,1,-0.14300000000000002,1.5,-1.145,0.09999999999999964,0,0.0,7,16
2589,100.0,-1.114,-4.749,62.0,2.2,-7.1,1,0,1,0,0,0,0,3,0,0,0,1,0.129,1.6,-0.9909999999999997,-0.09999999999999964,7,0.0,7,16
2590,100.0,-1.214,-5.602,62.0,3.6,-5.9,1,0,1,0,0,1,0,3,0,1,0,0,-0.09999999999999987,1.4,-0.8530000000000006,1.1999999999999993,2,0.0,7,16
2591,100.0,-0.051,-6.686,62.0,4.0,-3.6,1,0,0,1,0,0,2,3,0,1,0,0,1.163,0.3999999999999999,-1.0839999999999996,2.3000000000000003,6,0.0,7,16
2592,100.0,1.269,-7.052,62.0,3.6,-2.6,1,0,0,1,0,0,2,3,0,1,0,0,1.3199999999999998,-0.3999999999999999,-0.36599999999999966,1.0,6,0.0,7,16
2593,100.0,2.172,-7.098,62.0,2.6,-2.3,1,0,0,1,1,0,2,3,0,0,0,1,0.9030000000000002,-1.0,-0.04600000000000026,0.30000000000000027,0,0.0,7,16
2594,100.0,2.762,-7.124,62.0,1.3,-2.4,0,1,0,1,0,0,2,3,0,0,0,1,0.5899999999999999,-1.3,-0.0259999999999998,-0.10000000000000009,6,0.0,7,16
2595,100.0,3.074,-7.169,62.0,-0.0,-2.7,0,1,0,1,0,0,2,2,0,0,1,0,0.31199999999999983,-1.3,-0.04499999999999993,-0.30000000000000027,3,0.0,7,16
2596,100.0,3.09,-7.166,62.0,-1.8,-3.3,0,1,0,1,0,0,2,2,0,0,1,0,0.016000000000000014,-1.8,0.0029999999999992255,-0.5999999999999996,3,0.0,7,16
2597,100.0,3.09,-5.981,62.0,-3.6,-4.1,0,1,0,1,0,0,1,2,0,0,1,0,0.0,-1.8,1.1850000000000005,-0.7999999999999998,7,0.0,7,16
2598,100.0,3.09,-4.799,62.0,-5.4,-4.8,0,1,1,0,0,1,1,2,0,0,1,0,0.0,-1.8000000000000003,1.1819999999999995,-0.7000000000000002,6,0.0,7,16
2599,100.0,3.09,-4.454,62.0,-7.2,-5.7,0,1,1,0,0,0,1,2,0,0,1,0,0.0,-1.7999999999999998,0.34500000000000064,-0.9000000000000004,4,0.0,7,16
2600,100.0,3.09,-4.543,62.0,-9.1,-6.6,0,1,1,0,0,0,1,2,0,0,1,0,0.0,-1.8999999999999995,-0.08900000000000041,-0.8999999999999995,6,0.0,7,16
2601,100.0,3.09,-4.842,62.0,-10.9,-7.2,0,1,1,0,0,0,1,1,1,0,0,0,0.0,-1.8000000000000007,-0.2989999999999995,-0.6000000000000005,1,0.0,7,16
2602,100.0,3.09,-5.228,62.0,-12.2,-7.1,0,1,1,0,0,0,1,1,1,0,0,0,0.0,-1.299999999999999,-0.3860000000000001,0.10000000000000053,1,0.0,7,16
2603,100.0,3.328,-5.737,62.0,-12.0,-7.0,0,1,1,0,0,0,0,1,0,0,0,1,0.238,0.1999999999999993,-0.5090000000000003,0.09999999999999964,0,0.0,7,16
2604,100.0,3.654,-6.391,62.0,-11.1,-7.1,0,1,1,0,0,1,0,1,1,0,0,0,0.32600000000000007,0.9000000000000004,-0.6539999999999999,-0.09999999999999964,1,0.0,7,16
2605,100.0,3.87,-6.959,62.0,-10.2,-7.0,0,1,1,0,0,1,0,1,1,0,0,0,0.2160000000000002,0.9000000000000004,-0.5679999999999996,0.09999999999999964,5,0.0,7,16
2606,100.0,3.913,-7.074,62.0,-8.9,-7.2,0,1,1,0,0,1,0,1,1,0,0,0,0.042999999999999705,1.299999999999999,-0.11500000000000021,-0.20000000000000018,4,0.0,7,16
2607,100.0,3.836,-7.123,62.0,-7.7,-7.0,0,1,0,1,0,1,0,0,1,0,0,0,-0.07699999999999996,1.2000000000000002,-0.04900000000000038,0.20000000000000018,7,0.0,7,16
2608,100.0,3.772,-7.168,62.0,-6.3,-7.1,0,1,0,1,0,1,0,0,0,0,1,0,-0.06400000000000006,1.4000000000000004,-0.04499999999999993,-0.09999999999999964,3,0.0,7,16
2609,100.0,3.772,-5.801,62.0,-4.7,-7.0,0,1,1,0,0,0,2,0,0,0,1,0,0.0,1.5999999999999996,1.367,0.09999999999999964,6,0.0,7,16
2610,100.0,3.772,-2.374,62.0,-3.1,-7.1,0,1,1,0,0,0,2,0,0,0,1,0,0.0,1.6,3.427,-0.09999999999999964,5,0.0,7,16
2611,100.0,3.772,0.156,62.0,-1.9,-7.0,0,1,1,0,0,0,2,0,0,0,1,0,0.0,1.2000000000000002,2.5300000000000002,0.09999999999999964,4,0.0,7,16
2612,100.0,3.772,1.517,62.0,-0.1,-7.2,0,1,1,0,0,0,2,0,0,0,1,0,0.0,1.7999999999999998,1.361,-0.20000000000000018,4,0.0,7,16
2613,100.0,3.772,3.587,62.0,1.4,-7.0,0,1,1,0,0,0,2,3,0,0,1,0,0.0,1.5,2.0700000000000003,0.20000000000000018,7,0.0,7,16
2614,100.0,3.594,5.044,62.0,3.0,-7.7,0,1,1,0,1,0,2,3,0,1,0,0,-0.17799999999999994,1.6,1.4569999999999994,-0.7000000000000002,2,0.0,7,16
2615,100.0,3.249,5.547,40.0,2.6,-5.7,0,1,1,0,1,0,1,3,0,0,1,0,-0.34499999999999975,-0.3999999999999999,0.5030000000000001,2.0,3,0.22,7,16
2616,16.0,3.017,6.071,40.0,1.7,-5.2,0,1,1,0,0,0,1,3,1,0,0,0,-0.2320000000000002,-0.9000000000000001,0.524,0.5,1,-0.84,7,16
2617,16.0,2.903,7.152,40.0,0.5,-5.1,0,1,1,0,0,0,1,3,0,0,0,1,-0.11399999999999988,-1.2,1.0810000000000004,0.10000000000000053,0,0.0,7,16
2618,16.0,2.794,6.909,40.0,-1.2,-5.5,0,1,1,0,0,0,1,3,0,0,0,1,-0.10899999999999999,-1.7,-0.24300000000000033,-0.40000000000000036,7,0.0,7,16
2619,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,-1.16,7,16
2620,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,7,16
2621,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,7,16
2622,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,7,16
2623,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,7,16
2624,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0.0,7,16
2625,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,7,16
2626,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,7,16
2627,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,7,16
2628,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,7,16
2629,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,7,16
2630,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,0.0,7,16
2631,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,7,16
2632,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,7,16
2633,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,7,16
2634,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,7,16
2635,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,0.0,7,16
2636,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,7,16
2637,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,7,16
2638,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,0.0,7,16
2639,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,7,16
2640,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,0.0,7,16
2641,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,7,16
2642,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,7,16
2643,-6.0,0.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,7,16
2644,100.0,0.0,0.0,40.0,-7.2,-2.6,0,1,1,0,0,0,2,3,0,0,0,1,-2.794,-6.0,-6.909,2.9,0,0.0,7,17
2645,100.0,0.0,0.0,40.0,-8.6,-2.6,0,1,1,0,0,0,2,3,0,0,0,1,0.0,-1.3999999999999995,0.0,0.0,7,0.0,7,17
2646,100.0,0.0,0.0,40.0,-10.0,-2.9,0,1,1,0,0,0,2,2,0,0,0,1,0.0,-1.4000000000000004,0.0,-0.2999999999999998,6,0.0,7,17
2647,100.0,0.0,0.0,40.0,-11.6,-3.3,0,1,1,0,0,0,2,2,0,0,0,1,0.0,-1.5999999999999996,0.0,-0.3999999999999999,0,0.0,7,17
2648,100.0,0.0,0.0,40.0,-12.0,-4.0,0,1,1,0,0,0,1,2,0,0,1,0,0.0,-0.40000000000000036,0.0,-0.7000000000000002,3,0.0,7,17
2649,100.0,0.0,0.0,40.0,-11.3,-2.9,0,1,1,0,0,0,1,2,0,0,1,0,0.0,0.6999999999999993,0.0,1.1,7,0.0,7,17
2650,100.0,-11.789,-3.403,40.0,-10.9,-1.6,1,0,0,1,1,0,1,2,0,0,0,1,-11.789,0.40000000000000036,-3.403,1.2999999999999998,0,0.0,7,17
2651,100.0,-11.249,-4.182,40.0,-11.3,-1.2,0,1,0,1,1,0,1,2,0,0,0,1,0.5399999999999991,-0.40000000000000036,-0.7790000000000004,0.40000000000000013,4,0.0,7,17
2652,100.0,-10.718,-5.016,40.0,-12.2,-1.2,0,1,0,1,0,0,1,1,0,0,0,1,0.5310000000000006,-0.8999999999999986,-0.8339999999999996,0.0,0,0.0,7,17
2653,100.0,-10.238,-5.886,40.0,-12.2,-1.2,0,1,0,1,0,0,1,1,0,0,0,1,0.4800000000000004,0.0,-0.8700000000000001,0.0,4,0.0,7,17
2654,100.0,-9.827,-6.893,40.0,-12.2,-1.3,0,1,0,1,0,0,0,1,0,0,0,1,0.4109999999999996,0.0,-1.0069999999999997,-0.10000000000000009,4,0.0,7,17
2655,100.0,-9.581,-7.148,40.0,-12.2,-1.4,0,1,0,1,0,0,0,1,0,0,0,1,0.24600000000000044,0.0,-0.2549999999999999,-0.09999999999999987,4,0.0,7,17
2656,100.0,-9.52,-7.166,40.0,-11.8,-1.7,0,1,0,1,0,0,0,1,0,0,0,1,0.06099999999999994,0.3999999999999986,-0.018000000000000682,-0.30000000000000004,7,0.0,7,17
2657,100.0,-9.52,-7.165,40.0,-10.7,-2.3,0,1,0,1,0,0,0,1,0,0,0,1,0.0,1.1000000000000014,0.001000000000000334,-0.5999999999999999,7,0.0,7,17
2658,100.0,-9.52,-7.164,40.0,-10.0,-3.0,0,1,0,1,1,0,0,0,1,0,0,0,0.0,0.6999999999999993,0.001000000000000334,-0.7000000000000002,1,0.0,7,17
2659,100.0,-9.52,-7.164,40.0,-9.9,-3.7,0,1,0,1,1,0,2,0,1,0,0,0,0.0,0.09999999999999964,0.0,-0.7000000000000002,6,0.0,7,17
