episode,p1h,p1_x, p1_y,p2h,p2_x, p2_y,right_of,left_of,above,below,x_clear,y_clear,cd1,cd2,aim_down,aim_left,aim_up,aim_right,p1_x_delta,p2_x_delta,p1_y_delta,p2_y_delta,action,reward,p1_score,p2_score
2515,100.0,2.965,-7.166,62.0,-3.9,-6.7,0,1,0,1,0,1,2,2,0,0,1,0,0.0019999999999997797,-0.3999999999999999,0.0029999999999992255,-0.10000000000000053,3,0.0,21,153
2516,100.0,2.857,-7.123,62.0,-5.0,-4.3,0,1,0,1,0,0,1,2,0,1,0,0,-0.10799999999999965,-1.1,0.04300000000000015,2.4000000000000004,2,0.0,21,153
2517,100.0,2.678,-7.065,62.0,-8.0,-3.4,0,1,0,1,0,0,1,2,0,1,0,0,-0.17900000000000027,-3.0,0.05799999999999983,0.8999999999999999,6,0.0,21,153
2518,100.0,2.653,-7.057,62.0,-11.6,-2.9,0,1,0,1,0,0,1,1,0,1,0,0,-0.02499999999999991,-3.5999999999999996,0.008000000000000007,0.5,4,0.0,21,153
2519,100.0,2.714,-7.088,62.0,-11.9,-3.7,0,1,0,1,0,0,1,1,0,1,0,0,0.06099999999999994,-0.3000000000000007,-0.030999999999999694,-0.8000000000000003,6,0.0,21,153
2520,100.0,2.721,-7.106,62.0,-10.9,-4.7,0,1,0,1,0,0,1,1,0,1,0,0,0.007000000000000117,1.0,-0.017999999999999794,-1.0,2,0.0,21,153
2521,100.0,2.658,-7.108,62.0,-9.5,-5.8,0,1,0,1,0,0,1,1,0,0,1,0,-0.06300000000000017,1.4000000000000004,-0.0019999999999997797,-1.0999999999999996,3,0.0,21,153
2522,100.0,2.735,-4.672,62.0,-8.0,-6.8,0,1,1,0,0,0,0,1,0,0,1,0,0.07699999999999996,1.5,2.436,-1.0,5,0.0,21,153
2523,100.0,2.785,-3.264,62.0,-6.2,-7.0,0,1,1,0,0,0,2,0,0,0,1,0,0.050000000000000266,1.7999999999999998,1.408,-0.20000000000000018,6,0.0,21,153
2524,100.0,2.816,-2.79,62.0,-4.8,-7.1,0,1,1,0,0,0,2,0,0,0,1,0,0.030999999999999694,1.4000000000000004,0.47399999999999975,-0.09999999999999964,4,0.0,21,153
2525,100.0,2.834,-2.744,62.0,-3.5,-5.5,0,1,1,0,0,0,2,0,1,0,0,0,0.018000000000000238,1.2999999999999998,0.04599999999999982,1.5999999999999996,1,0.0,21,153
2526,100.0,2.846,-3.16,62.0,-3.1,-3.6,0,1,1,0,0,1,2,0,0,0,1,0,0.01200000000000001,0.3999999999999999,-0.4159999999999999,1.9,3,0.0,21,153
2527,100.0,2.855,-2.705,62.0,-3.6,-2.7,0,1,0,1,0,1,2,0,0,0,1,0,0.008999999999999897,-0.5,0.45500000000000007,0.8999999999999999,6,0.0,21,153
2528,100.0,2.86,-1.684,62.0,-4.6,-2.3,0,1,1,0,0,1,1,0,0,0,1,0,0.004999999999999893,-0.9999999999999996,1.0210000000000001,0.40000000000000036,4,0.0,21,153
2529,100.0,3.056,-1.432,62.0,-5.8,-2.5,0,1,1,0,0,0,1,0,0,0,0,1,0.19600000000000017,-1.2000000000000002,0.252,-0.20000000000000018,0,0.0,21,153
2530,100.0,3.429,-1.734,62.0,-7.3,-2.9,0,1,1,0,0,0,1,0,0,0,1,0,0.3729999999999998,-1.5,-0.30200000000000005,-0.3999999999999999,3,0.0,21,153
2531,100.0,3.644,-2.369,62.0,-9.1,-3.5,0,1,1,0,0,0,1,0,0,0,1,0,0.2150000000000003,-1.7999999999999998,-0.6350000000000002,-0.6000000000000001,6,0.0,21,153
2532,100.0,3.771,-3.042,62.0,-10.9,-4.2,0,1,1,0,0,0,1,0,1,0,0,0,0.12699999999999978,-1.8000000000000007,-0.6729999999999996,-0.7000000000000002,1,0.0,21,153
2533,100.0,3.88,-3.829,62.0,-12.1,-5.0,0,1,1,0,0,0,1,0,1,0,0,0,0.10899999999999999,-1.1999999999999993,-0.7870000000000004,-0.7999999999999998,4,0.0,21,153
2534,100.0,3.942,-4.755,62.0,-11.5,-5.5,0,1,1,0,0,1,1,0,0,0,1,0,0.06200000000000028,0.5999999999999996,-0.9259999999999997,-0.5,3,0.0,21,153
2535,100.0,3.806,-5.814,62.0,-10.5,-6.2,0,1,1,0,0,1,0,0,0,1,0,0,-0.13600000000000012,1.0,-1.0590000000000002,-0.7000000000000002,2,0.0,21,153
2536,100.0,4.941,-6.959,62.0,-9.0,-6.9,0,1,0,1,0,1,0,3,0,1,0,0,1.1349999999999998,1.5,-1.1449999999999996,-0.7000000000000002,7,0.0,21,153
2537,100.0,5.889,-7.171,62.0,-7.7,-7.0,0,1,0,1,0,1,0,3,0,1,0,0,0.9480000000000004,1.2999999999999998,-0.21200000000000063,-0.09999999999999964,7,0.0,21,153
2538,100.0,6.308,-7.166,62.0,-6.4,-7.1,0,1,0,1,0,1,0,3,1,0,0,0,0.4189999999999996,1.2999999999999998,0.004999999999999893,-0.09999999999999964,1,0.0,21,153
2539,100.0,6.498,-7.165,40.0,-5.9,-7.1,0,1,0,1,0,1,2,3,1,0,0,0,0.1900000000000004,0.5,0.001000000000000334,0.0,6,0.22,21,153
2540,100.0,6.506,-7.165,40.0,-5.1,-7.1,0,1,0,1,0,1,2,3,0,0,1,0,0.008000000000000007,0.8000000000000007,0.0,0.0,3,0.0,21,153
2541,100.0,6.506,-7.165,40.0,-4.1,-7.1,0,1,0,1,0,1,2,3,0,0,1,0,0.0,1.0,0.0,0.0,3,0.0,21,153
2542,100.0,6.506,-7.165,40.0,-2.8,-7.0,0,1,0,1,0,1,2,2,0,0,1,0,0.0,1.2999999999999998,0.0,0.09999999999999964,7,0.0,21,153
2543,100.0,6.367,-7.095,40.0,-1.6,-7.2,0,1,1,0,0,1,2,2,0,1,0,0,-0.13900000000000023,1.1999999999999997,0.07000000000000028,-0.20000000000000018,2,0.0,21,153
2544,100.0,7.77,-7.065,40.0,-0.2,-7.0,0,1,0,1,0,1,2,2,0,1,0,0,1.4029999999999996,1.4000000000000001,0.02999999999999936,0.20000000000000018,6,0.0,21,153
2545,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1.4,21,153
2546,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,0.0,21,153
2547,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,21,153
2548,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,21,153
2549,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,21,153
2550,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0.0,21,153
2551,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,21,153
2552,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,21,153
2553,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,21,153
2554,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0.0,21,153
2555,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,0.0,21,153
2556,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,21,153
2557,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0.0,21,153
2558,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,21,153
2559,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,21,153
2560,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,21,153
2561,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0.0,21,153
2562,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,21,153
2563,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,21,153
2564,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0.0,21,153
2565,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,0.0,21,153
2566,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0.0,21,153
2567,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,21,153
2568,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,21,153
2569,100.0,0.0,0.0,-17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,21,153
2570,100.0,8.134,-4.668,100.0,0.0,0.0,0,1,0,1,0,0,1,3,0,0,1,0,0.36400000000000077,0.2,2.3970000000000002,7.0,5,0.0,22,153
2571,100.0,8.121,-5.746,100.0,0.0,0.0,0,1,0,1,0,0,1,3,0,0,1,0,-0.0129999999999999,0.0,-1.0780000000000003,0.0,3,0.0,22,153
2572,100.0,8.112,-6.944,100.0,7.0,1.4,0,1,0,1,0,0,1,2,0,0,1,0,-0.009000000000000341,7.0,-1.1979999999999995,1.4,4,0.0,22,153
2573,100.0,8.023,-7.16,100.0,7.0,0.8,0,1,0,1,0,0,1,2,0,0,0,1,-0.08900000000000041,0.0,-0.2160000000000002,-0.5999999999999999,0,0.0,22,153
2574,100.0,6.641,-7.165,100.0,6.6,0.0,0,1,0,1,1,0,0,2,0,0,0,1,-1.3819999999999997,-0.40000000000000036,-0.004999999999999893,-0.8,6,0.0,22,153
2575,100.0,3.65,-7.165,100.0,5.8,-0.7,1,0,0,1,0,0,0,2,0,0,0,1,-2.991,-0.7999999999999998,0.0,-0.7,7,0.0,22,153
2576,100.0,1.368,-7.164,100.0,4.5,-1.5,1,0,0,1,0,0,0,2,1,0,0,0,-2.282,-1.2999999999999998,0.001000000000000334,-0.8,1,0.0,22,153
2577,100.0,-0.233,-7.094,100.0,3.1,-2.5,1,0,0,1,0,0,0,2,0,1,0,0,-1.6010000000000002,-1.4,0.0699999999999994,-1.0,2,0.0,22,153
2578,100.0,-1.566,-4.738,100.0,1.3,-3.4,1,0,0,1,0,0,0,1,0,1,0,0,-1.333,-1.8,2.356,-0.8999999999999999,5,0.0,22,153
2579,100.0,-2.327,-3.222,100.0,-0.5,-4.3,1,0,1,0,0,0,0,1,0,1,0,0,-0.7609999999999999,-1.8,1.5160000000000005,-0.8999999999999999,5,0.0,22,153
2580,100.0,-2.628,-2.533,100.0,-2.3,-5.4,1,0,1,0,1,0,0,1,0,0,0,1,-0.30100000000000016,-1.7999999999999998,0.6890000000000001,-1.1000000000000005,0,0.0,22,153
2581,100.0,-2.56,-2.393,100.0,-4.1,-6.3,0,1,1,0,0,0,0,1,0,0,0,1,0.06800000000000006,-1.7999999999999998,0.14000000000000012,-0.8999999999999995,5,0.0,22,153
2582,100.0,-2.511,-2.617,100.0,-6.2,-7.1,0,1,1,0,0,0,0,1,0,0,0,1,0.04899999999999993,-2.1000000000000005,-0.2240000000000002,-0.7999999999999998,4,0.0,22,153
2583,100.0,-2.486,-3.217,100.0,-7.7,-7.1,0,1,1,0,0,0,0,1,0,0,1,0,0.02499999999999991,-1.5,-0.6000000000000001,0.0,3,0.0,22,153
2584,100.0,-2.464,-4.005,100.0,-9.0,-7.1,0,1,1,0,0,0,0,1,1,0,0,0,0.02200000000000024,-1.2999999999999998,-0.7879999999999998,0.0,1,0.0,22,153
2585,100.0,-2.451,-4.802,100.0,-10.7,-7.1,0,1,1,0,0,0,0,0,1,0,0,0,0.0129999999999999,-1.6999999999999993,-0.7969999999999997,0.0,1,0.0,22,153
2586,100.0,-2.443,-5.522,100.0,-12.1,-7.0,0,1,1,0,0,0,2,0,1,0,0,0,0.008000000000000007,-1.4000000000000004,-0.7200000000000006,0.09999999999999964,6,0.0,22,153
2587,100.0,-2.437,-6.421,100.0,-11.8,-7.1,0,1,1,0,0,1,2,0,1,0,0,0,0.006000000000000227,0.29999999999999893,-0.899,-0.09999999999999964,4,0.0,22,153
2588,100.0,-2.434,-7.177,100.0,-11.1,-7.1,0,1,0,1,0,1,2,0,1,0,0,0,0.0029999999999996696,0.7000000000000011,-0.7559999999999993,0.0,1,0.0,22,153
2589,100.0,-2.429,-7.136,100.0,-12.4,-7.1,0,1,0,1,0,1,2,0,1,0,0,0,0.0050000000000003375,-1.3000000000000007,0.04099999999999948,0.0,1,0.0,22,153
2590,33.0,-2.015,-7.148,100.0,-12.0,-7.1,0,1,0,1,0,1,2,0,0,0,0,1,0.4139999999999997,0.40000000000000036,-0.011999999999999567,0.0,0,-0.67,22,153
2591,33.0,-1.059,-7.166,100.0,-11.3,-7.1,0,1,0,1,0,1,2,3,0,0,0,1,0.9560000000000002,0.6999999999999993,-0.018000000000000682,0.0,7,0.0,22,153
2592,33.0,-2.474,-7.165,100.0,-10.3,-7.1,0,1,0,1,0,1,1,3,0,0,0,1,-1.4150000000000003,1.0,0.001000000000000334,0.0,6,0.0,22,153
2593,33.0,-3.957,-7.163,100.0,-9.0,-7.0,0,1,0,1,0,1,1,3,0,0,0,1,-1.4829999999999997,1.3000000000000007,0.0019999999999997797,0.09999999999999964,0,0.0,22,153
2594,33.0,-4.433,-7.163,100.0,-7.7,-7.1,0,1,0,1,0,1,1,3,0,0,0,1,-0.476,1.2999999999999998,0.0,-0.09999999999999964,7,0.0,22,153
2595,33.0,-4.49,-7.131,100.0,-6.9,-6.8,0,1,0,1,0,1,1,3,0,0,0,1,-0.057000000000000384,0.7999999999999998,0.03200000000000003,0.2999999999999998,0,0.0,22,153
2596,33.0,-4.372,-7.095,100.0,-5.4,-7.0,0,1,0,1,0,1,1,3,1,0,0,0,0.11800000000000033,1.5,0.036000000000000476,-0.20000000000000018,1,0.0,22,153
2597,33.0,-4.007,-7.086,100.0,-4.5,-7.1,0,1,1,0,1,1,1,2,0,0,0,1,0.3650000000000002,0.9000000000000004,0.008999999999999453,-0.09999999999999964,0,0.0,22,153
2598,33.0,-3.119,-7.081,100.0,-3.7,-7.1,0,1,1,0,1,1,0,2,0,0,0,1,0.8879999999999995,0.7999999999999998,0.004999999999999893,0.0,4,0.0,22,153
2599,33.0,-2.699,-7.155,100.0,-2.7,-4.4,0,1,0,1,1,0,0,2,0,1,0,0,0.4200000000000004,1.0,-0.07399999999999984,2.6999999999999993,2,0.0,22,153
2600,33.0,-2.686,-7.166,100.0,-1.4,-3.2,1,0,0,1,0,0,2,2,0,1,0,0,0.0129999999999999,1.3000000000000003,-0.01100000000000012,1.2000000000000002,6,0.0,22,153
2601,33.0,-2.686,-7.165,100.0,0.3,-2.7,1,0,0,1,0,0,2,2,0,1,0,0,0.0,1.7,0.001000000000000334,0.5,7,0.0,22,153
2602,33.0,-2.686,-7.165,100.0,1.0,-2.8,1,0,0,1,0,0,2,2,0,0,1,0,0.0,0.7,0.0,-0.09999999999999964,3,0.0,22,153
2603,33.0,-2.686,-7.165,100.0,0.8,-3.1,1,0,0,1,0,0,2,1,0,0,1,0,0.0,-0.19999999999999996,0.0,-0.30000000000000027,6,0.0,22,153
2604,33.0,-2.686,-7.165,100.0,-0.1,-3.7,1,0,0,1,0,0,2,1,0,0,1,0,0.0,-0.9,0.0,-0.6000000000000001,3,0.0,22,153
2605,33.0,-2.686,-7.165,100.0,-1.4,-4.4,1,0,0,1,0,0,1,1,0,0,1,0,0.0,-1.2999999999999998,0.0,-0.7000000000000002,6,0.0,22,153
2606,33.0,-2.793,-5.322,100.0,-2.7,-4.7,1,0,0,1,1,1,1,1,0,0,1,0,-0.1070000000000002,-1.3000000000000003,1.843,-0.2999999999999998,5,0.0,22,153
2607,33.0,-3.35,-5.203,100.0,-3.6,-4.3,0,1,0,1,1,1,1,1,0,0,0,1,-0.5569999999999999,-0.8999999999999999,0.11899999999999977,0.40000000000000036,0,0.0,22,153
2608,33.0,-3.533,-5.675,100.0,-5.0,-4.3,0,1,0,1,0,0,1,1,0,0,1,0,-0.18299999999999983,-1.4,-0.47199999999999953,0.0,3,0.0,22,153
2609,33.0,-3.638,-6.556,100.0,-6.7,-4.7,0,1,0,1,0,0,1,0,0,0,1,0,-0.10499999999999998,-1.7000000000000002,-0.8810000000000002,-0.40000000000000036,3,0.0,22,153
2610,33.0,-3.665,-7.173,100.0,-8.3,-5.2,0,1,0,1,0,0,1,0,1,0,0,0,-0.027000000000000135,-1.6000000000000005,-0.617,-0.5,1,0.0,22,153
2611,33.0,-3.662,-7.166,100.0,-10.1,-5.9,0,1,0,1,0,0,0,0,0,0,1,0,0.0030000000000001137,-1.799999999999999,0.006999999999999673,-0.7000000000000002,3,0.0,22,153
2612,33.0,-3.662,-5.16,100.0,-11.9,-6.8,0,1,1,0,0,0,0,0,0,0,1,0,0.0,-1.8000000000000007,2.0060000000000002,-0.8999999999999995,5,0.0,22,153
2613,33.0,-3.662,-3.507,100.0,-12.4,-7.1,0,1,1,0,0,0,0,0,1,0,0,0,0.0,-0.5,1.653,-0.2999999999999998,1,0.0,22,153
2614,33.0,-3.662,-4.079,100.0,-11.9,-7.0,0,1,1,0,0,0,0,3,1,0,0,0,0.0,0.5,-0.5719999999999996,0.09999999999999964,7,0.0,22,153
2615,33.0,-3.662,-5.276,100.0,-11.0,-7.1,0,1,1,0,0,0,0,3,1,0,0,0,0.0,0.9000000000000004,-1.197,-0.09999999999999964,4,0.0,22,153
2616,33.0,-3.662,-6.387,100.0,-10.0,-7.1,0,1,1,0,0,1,0,3,1,0,0,0,0.0,1.0,-1.1109999999999998,0.0,5,0.0,22,153
2617,33.0,-3.662,-7.172,100.0,-8.6,-7.1,0,1,0,1,0,1,0,3,1,0,0,0,0.0,1.4000000000000004,-0.7850000000000001,0.0,7,0.0,22,153
2618,33.0,-3.662,-4.907,100.0,-7.4,-7.1,0,1,1,0,0,0,0,3,1,0,0,0,0.0,1.1999999999999993,2.2649999999999997,0.0,5,0.0,22,153
2619,33.0,-3.662,-3.442,100.0,-6.1,-7.0,0,1,1,0,0,0,0,3,1,0,0,0,0.0,1.3000000000000007,1.4649999999999999,0.09999999999999964,7,0.0,22,153
2620,33.0,-3.88,-2.748,100.0,-4.5,-5.8,0,1,1,0,1,0,0,2,0,1,0,0,-0.21799999999999997,1.5999999999999996,0.694,1.2000000000000002,2,0.0,22,153
2621,33.0,-4.209,-2.6,100.0,-4.0,-4.1,1,0,1,0,1,0,0,2,1,0,0,0,-0.32899999999999974,0.5,0.14800000000000013,1.7000000000000002,1,0.0,22,153
2622,33.0,-4.271,-2.667,100.0,-4.3,-3.3,0,1,1,0,1,1,0,2,0,0,0,1,-0.06200000000000028,-0.2999999999999998,-0.06699999999999973,0.7999999999999998,0,0.0,22,153
2623,33.0,-4.232,-1.556,100.0,-5.1,-2.1,0,1,1,0,1,1,0,2,0,0,1,0,0.0389999999999997,-0.7999999999999998,1.1109999999999998,1.1999999999999997,3,0.0,22,153
2624,33.0,-4.168,-1.312,100.0,-6.1,-1.7,0,1,1,0,0,1,0,2,0,0,1,0,0.06400000000000006,-1.0,0.244,0.40000000000000013,3,0.0,22,153
2625,33.0,-3.882,-1.663,100.0,-7.7,-1.8,0,1,1,0,0,1,0,2,0,0,0,1,0.28600000000000003,-1.6000000000000005,-0.351,-0.10000000000000009,0,0.0,22,153
2626,33.0,-3.172,-2.198,100.0,-9.5,-2.2,0,1,1,0,0,1,0,1,0,0,0,1,0.71,-1.7999999999999998,-0.5349999999999999,-0.40000000000000013,0,0.0,22,153
2627,33.0,-2.65,-2.802,100.0,-11.3,-2.8,0,1,0,1,0,1,0,1,1,0,0,0,0.5220000000000002,-1.8000000000000007,-0.6040000000000001,-0.5999999999999996,1,0.0,22,153
2628,33.0,-2.405,-3.517,100.0,-12.1,-3.5,0,1,0,1,0,1,0,1,0,1,0,0,0.2450000000000001,-0.7999999999999989,-0.7149999999999999,-0.7000000000000002,2,0.0,22,153
2629,33.0,-2.792,-4.459,100.0,-11.4,-4.3,0,1,0,1,0,1,0,1,0,1,0,0,-0.387,0.6999999999999993,-0.9419999999999997,-0.7999999999999998,2,0.0,22,153
2630,33.0,-3.265,-5.282,100.0,-10.2,-5.3,0,1,1,0,0,1,0,1,0,1,0,0,-0.4730000000000003,1.200000000000001,-0.8230000000000004,-1.0,5,0.0,22,153
2631,33.0,-3.537,-6.255,100.0,-11.3,-6.2,0,1,0,1,0,1,0,0,0,1,0,0,-0.2719999999999998,-1.1000000000000014,-0.9729999999999999,-0.9000000000000004,4,0.0,22,153
2632,33.0,-3.929,-7.148,100.0,-12.1,-7.0,0,1,0,1,0,1,0,0,0,1,0,0,-0.3919999999999999,-0.7999999999999989,-0.8929999999999998,-0.7999999999999998,2,0.0,22,153
2633,33.0,-4.146,-7.17,100.0,-11.4,-7.1,0,1,0,1,0,1,0,0,0,1,0,0,-0.21700000000000008,0.6999999999999993,-0.02200000000000024,-0.09999999999999964,4,0.0,22,153
2634,33.0,-4.152,-7.166,100.0,-10.4,-7.1,0,1,0,1,0,1,0,0,0,1,0,0,-0.006000000000000227,1.0,0.0039999999999995595,0.0,4,0.0,22,153
2635,33.0,-4.152,-5.439,100.0,-9.4,-7.1,0,1,1,0,0,0,0,0,0,1,0,0,0.0,1.0,1.7270000000000003,0.0,5,0.0,22,153
2636,33.0,-4.152,-3.496,100.0,-7.9,-7.1,0,1,1,0,0,0,0,0,1,0,0,0,0.0,1.5,1.943,0.0,1,0.0,22,153
2637,33.0,-4.152,-4.163,100.0,-6.6,-7.0,0,1,1,0,0,0,2,0,1,0,0,0,0.0,1.3000000000000007,-0.6670000000000003,0.09999999999999964,6,0.0,22,153
2638,33.0,-4.152,-5.521,100.0,-5.1,-7.1,0,1,1,0,1,0,2,0,1,0,0,0,0.0,1.5,-1.3579999999999997,-0.09999999999999964,6,0.0,22,153
2639,33.0,-4.087,-6.512,100.0,-3.8,-7.2,1,0,1,0,1,1,2,0,1,0,0,0,0.06500000000000039,1.2999999999999998,-0.9909999999999997,-0.10000000000000053,1,0.0,22,153
2640,33.0,-3.57,-6.528,100.0,-3.1,-7.2,1,0,1,0,1,1,2,0,0,0,0,1,0.5169999999999999,0.6999999999999997,-0.016000000000000014,0.0,0,0.0,22,153
2641,33.0,-2.902,-6.694,100.0,-2.2,-6.8,1,0,1,0,1,1,2,0,0,0,1,0,0.6679999999999997,0.8999999999999999,-0.16600000000000037,0.40000000000000036,3,0.0,22,153
2642,33.0,-2.554,-5.039,100.0,-0.9,-4.4,1,0,0,1,0,1,2,0,0,0,1,0,0.3480000000000003,1.3000000000000003,1.6550000000000002,2.3999999999999995,5,0.0,22,153
2643,33.0,-2.282,-3.814,100.0,0.6,-3.2,1,0,0,1,0,1,1,0,0,0,1,0,0.2719999999999998,1.5,1.2249999999999996,1.2000000000000002,3,0.0,22,153
2644,-11.0,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,-1.33,22,153
2645,-11.0,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,22,153
2646,-11.0,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,22,153
2647,-11.0,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,22,153
