episode,p1h,p1_x, p1_y,p2h,p2_x, p2_y,right_of,left_of,above,below,x_clear,y_clear,cd1,cd2,aim_down,aim_left,aim_up,aim_right,p1_x_delta,p2_x_delta,p1_y_delta,p2_y_delta,action,reward,p1_score,p2_score
17,100.0,2.479,-7.03,12.0,-3.3,-6.4,0,1,0,1,0,1,0,2,0,1,0,0,-0.04800000000000004,1.7999999999999998,-0.002000000000000668,-0.8000000000000007,6,0.0,16,130
18,100.0,2.416,-7.038,12.0,-1.9,-7.2,0,1,1,0,0,1,0,2,0,1,0,0,-0.06300000000000017,1.4,-0.008000000000000007,-0.7999999999999998,7,0.0,16,130
19,100.0,2.881,-7.07,12.0,-2.0,-4.9,0,1,0,1,0,0,0,1,0,1,0,0,0.46499999999999986,-0.10000000000000009,-0.03200000000000003,2.3,7,0.0,16,130
20,100.0,4.53,-7.17,12.0,-2.6,-3.4,0,1,0,1,0,0,0,1,0,0,1,0,1.6490000000000005,-0.6000000000000001,-0.09999999999999964,1.5000000000000004,3,0.0,16,130
21,100.0,5.304,-5.161,12.0,-3.8,-2.7,0,1,0,1,0,0,0,1,0,0,1,0,0.774,-1.1999999999999997,2.0090000000000003,0.6999999999999997,5,0.0,16,130
22,100.0,5.628,-3.57,12.0,-5.2,-2.6,0,1,0,1,0,1,0,1,0,1,0,0,0.32399999999999984,-1.4000000000000004,1.5909999999999997,0.10000000000000009,2,0.0,16,130
23,100.0,5.464,-2.784,12.0,-7.0,-2.9,0,1,1,0,0,1,0,1,0,1,0,0,-0.1639999999999997,-1.7999999999999998,0.786,-0.2999999999999998,2,0.0,16,130
24,100.0,6.571,-2.667,12.0,-8.7,-3.3,0,1,1,0,0,1,2,1,0,1,0,0,1.1069999999999993,-1.6999999999999993,0.11699999999999999,-0.3999999999999999,6,0.0,16,130
25,100.0,8.012,-2.842,12.0,-10.3,-4.0,0,1,1,0,0,0,2,0,1,0,0,0,1.4410000000000007,-1.6000000000000014,-0.17500000000000027,-0.7000000000000002,1,0.0,16,130
26,100.0,9.063,-3.414,12.0,-12.2,-4.7,0,1,1,0,0,0,2,0,0,0,1,0,1.0510000000000002,-1.8999999999999986,-0.5720000000000001,-0.7000000000000002,3,0.0,16,130
27,100.0,9.665,-4.052,12.0,-11.9,-5.3,0,1,1,0,0,0,2,0,1,0,0,0,0.6019999999999985,0.29999999999999893,-0.6379999999999995,-0.5999999999999996,1,0.0,16,130
28,100.0,10.204,-4.772,12.0,-11.1,-5.8,0,1,1,0,0,0,2,0,0,0,0,1,0.5390000000000015,0.8000000000000007,-0.7200000000000006,-0.5,0,0.0,16,130
29,100.0,10.813,-5.671,12.0,-10.0,-6.6,0,1,1,0,0,1,2,0,0,0,0,1,0.609,1.0999999999999996,-0.899,-0.7999999999999998,6,0.0,16,130
30,100.0,11.218,-6.52,12.0,-8.6,-7.0,0,1,1,0,0,1,1,0,0,0,0,1,0.40499999999999936,1.4000000000000004,-0.8489999999999993,-0.40000000000000036,5,0.0,16,130
31,100.0,11.255,-7.107,12.0,-7.5,-6.8,0,1,0,1,0,1,1,0,0,1,0,0,0.03700000000000081,1.0999999999999996,-0.5870000000000006,0.20000000000000018,2,0.0,16,130
32,100.0,10.818,-7.115,12.0,-5.9,-7.0,0,1,0,1,0,1,1,0,0,1,0,0,-0.43700000000000117,1.5999999999999996,-0.008000000000000007,-0.20000000000000018,2,0.0,16,130
33,100.0,11.952,-7.118,12.0,-4.5,-6.9,0,1,0,1,0,1,1,3,0,1,0,0,1.1340000000000003,1.4000000000000004,-0.0030000000000001137,0.09999999999999964,7,0.0,16,130
34,100.0,12.171,-7.166,12.0,-2.9,-7.1,0,1,0,1,0,1,1,3,0,1,0,0,0.21899999999999942,1.6,-0.04800000000000004,-0.1999999999999993,6,0.0,16,130
35,100.0,12.166,-7.165,12.0,-3.7,-7.0,0,1,0,1,0,1,1,3,0,0,1,0,-0.004999999999999005,-0.8000000000000003,0.001000000000000334,0.09999999999999964,3,0.0,16,130
36,100.0,12.165,-7.165,12.0,-5.4,-7.1,0,1,0,1,0,1,0,3,0,0,1,0,-0.0010000000000012221,-1.7000000000000002,0.0,-0.09999999999999964,6,0.0,16,130
37,11.0,12.165,-7.165,12.0,-5.8,-7.1,0,1,0,1,0,1,2,3,0,0,1,0,0.0,-0.39999999999999947,0.0,0.0,6,-0.89,16,130
38,11.0,12.165,-7.165,12.0,-5.3,-7.0,0,1,0,1,0,1,2,3,0,0,1,0,0.0,0.5,0.0,0.09999999999999964,3,0.0,16,130
39,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,-1.11,16,130
40,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,16,130
41,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,16,130
42,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,0.0,16,130
43,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,16,130
44,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,16,130
45,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,16,130
46,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,16,130
47,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,16,130
48,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,0.0,16,130
49,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,16,130
50,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,16,130
51,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,16,130
52,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,16,130
53,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,16,130
54,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,16,130
55,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,16,130
56,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,16,130
57,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0.0,16,130
58,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,16,130
59,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,16,130
60,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,16,130
61,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,16,130
62,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,0.0,16,130
63,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,16,130
64,-11.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,16,130
65,100.0,0.0,0.0,12.0,-11.4,-4.2,0,1,1,0,0,0,2,3,1,0,0,0,-12.165,-6.1000000000000005,7.165,2.8,1,0.0,16,131
66,100.0,0.0,0.0,12.0,-10.4,-3.8,0,1,1,0,0,0,1,3,0,0,1,0,0.0,1.0,0.0,0.40000000000000036,3,0.0,16,131
67,100.0,0.0,0.0,12.0,-9.1,-3.9,0,1,1,0,0,0,1,3,0,0,0,1,0.0,1.3000000000000007,0.0,-0.10000000000000009,0,0.0,16,131
68,100.0,0.0,0.0,12.0,-9.7,-6.5,0,1,1,0,0,0,1,3,0,0,0,1,0.0,-0.5999999999999996,0.0,-2.6,0,0.0,16,131
69,100.0,0.0,0.0,12.0,-9.9,-7.1,0,1,1,0,0,0,1,2,0,0,1,0,0.0,-0.20000000000000107,0.0,-0.5999999999999996,3,0.0,16,131
70,100.0,0.0,0.0,12.0,-9.3,-7.1,0,1,1,0,0,0,1,2,0,0,1,0,0.0,0.5999999999999996,0.0,0.0,5,0.0,16,131
71,100.0,0.0,0.0,12.0,-8.3,-7.1,0,1,1,0,0,0,1,2,0,0,1,0,0.0,1.0,0.0,0.0,6,0.0,16,131
72,100.0,0.0,0.0,12.0,-7.3,-7.0,0,1,1,0,0,0,0,2,0,0,1,0,0.0,1.0000000000000009,0.0,0.09999999999999964,6,0.0,16,131
73,100.0,0.0,0.0,12.0,-5.9,-7.2,0,1,1,0,0,0,0,2,0,1,0,0,0.0,1.3999999999999995,0.0,-0.20000000000000018,2,0.0,16,131
74,100.0,1.944,3.565,12.0,-4.8,-6.3,0,1,1,0,0,0,0,2,0,1,0,0,1.944,1.1000000000000005,3.565,0.9000000000000004,2,0.0,16,131
75,100.0,1.344,3.229,12.0,-4.3,-4.0,0,1,1,0,0,0,0,1,0,1,0,0,-0.5999999999999999,0.5,-0.33599999999999985,2.3,2,0.0,16,131
76,100.0,0.855,2.756,12.0,-4.7,-2.8,0,1,1,0,0,0,0,1,1,0,0,0,-0.4890000000000001,-0.40000000000000036,-0.4730000000000003,1.2000000000000002,1,0.0,16,131
77,100.0,0.437,2.193,12.0,-5.4,-2.3,0,1,1,0,0,0,0,1,1,0,0,0,-0.418,-0.7000000000000002,-0.5629999999999997,0.5,5,0.0,16,131
78,100.0,0.196,1.483,12.0,-6.8,-2.3,0,1,1,0,0,0,0,1,1,0,0,0,-0.241,-1.3999999999999995,-0.71,0.0,1,0.0,16,131
79,100.0,0.037,0.946,12.0,-8.3,-2.6,0,1,1,0,0,0,0,1,1,0,0,0,-0.159,-1.5000000000000009,-0.5370000000000001,-0.30000000000000027,1,0.0,16,131
80,100.0,-0.069,0.198,12.0,-9.9,-3.1,0,1,1,0,0,0,2,1,1,0,0,0,-0.10600000000000001,-1.5999999999999996,-0.748,-0.5,6,0.0,16,131
81,100.0,0.063,-0.565,12.0,-12.1,-3.2,0,1,1,0,0,0,2,0,0,0,0,1,0.132,-2.1999999999999993,-0.7629999999999999,-0.10000000000000009,0,0.0,16,131
82,100.0,0.166,-1.388,12.0,-11.9,-1.6,0,1,1,0,0,1,2,0,0,1,0,0,0.10300000000000001,0.1999999999999993,-0.823,1.6,2,0.0,16,131
83,100.0,-0.0,-2.178,12.0,-11.0,-0.9,0,1,0,1,0,0,2,0,1,0,0,0,-0.166,0.9000000000000004,-0.79,0.7000000000000001,1,0.0,16,131
84,34.0,2.03,-4.323,12.0,-9.8,-0.7,0,1,0,1,0,0,2,3,1,0,0,0,2.03,1.1999999999999993,-2.1450000000000005,0.20000000000000007,7,-0.66,16,131
85,12.0,5.886,-6.601,12.0,-8.6,-0.9,0,1,0,1,0,0,2,3,1,0,0,0,3.8560000000000003,1.200000000000001,-2.2779999999999996,-0.20000000000000007,4,-0.22,16,131
86,12.0,7.58,-6.804,12.0,-6.8,-1.4,0,1,0,1,0,0,1,3,1,0,0,0,1.694,1.7999999999999998,-0.2030000000000003,-0.4999999999999999,4,0.0,16,131
87,12.0,8.681,-6.731,12.0,-6.6,-2.0,0,1,0,1,0,0,1,3,0,0,0,1,1.100999999999999,0.20000000000000018,0.0730000000000004,-0.6000000000000001,0,0.0,16,131
88,12.0,9.447,-7.023,12.0,-6.5,-2.7,0,1,0,1,0,0,1,3,0,1,0,0,0.766,0.09999999999999964,-0.2919999999999998,-0.7000000000000002,2,0.0,16,131
89,12.0,11.219,-7.059,12.0,-5.7,-3.6,0,1,0,1,0,0,1,3,0,1,0,0,1.7720000000000002,0.7999999999999998,-0.036000000000000476,-0.8999999999999999,6,0.0,16,131
90,12.0,12.176,-7.168,12.0,-4.6,-4.4,0,1,0,1,0,0,1,2,0,0,1,0,0.9570000000000007,1.1000000000000005,-0.10899999999999999,-0.8000000000000003,3,0.0,16,131
91,12.0,12.166,-7.165,12.0,-3.0,-5.3,0,1,0,1,0,0,1,2,1,0,0,0,-0.009999999999999787,1.5999999999999996,0.0030000000000001137,-0.8999999999999995,1,0.0,16,131
92,12.0,12.165,-7.165,12.0,-1.5,-6.3,0,1,0,1,0,1,0,2,1,0,0,0,-0.0010000000000012221,1.5,0.0,-1.0,4,0.0,16,131
93,12.0,12.165,-5.438,12.0,0.2,-7.1,0,1,1,0,0,0,0,2,1,0,0,0,0.0,1.7,1.7270000000000003,-0.7999999999999998,5,0.0,16,131
94,12.0,12.158,-3.677,12.0,1.6,-6.9,0,1,1,0,0,0,0,2,0,0,0,1,-0.006999999999999673,1.4000000000000001,1.7609999999999997,0.1999999999999993,0,0.0,16,131
95,12.0,12.146,-3.113,12.0,3.1,-7.1,0,1,1,0,0,0,0,2,0,0,0,1,-0.011999999999998678,1.5,0.5640000000000001,-0.1999999999999993,4,0.0,16,131
96,12.0,12.148,-3.017,12.0,4.5,-5.8,0,1,1,0,0,0,0,1,0,0,0,1,0.0019999999999988916,1.4,0.09600000000000009,1.2999999999999998,0,0.0,16,131
97,12.0,12.158,-3.209,12.0,4.9,-3.7,0,1,1,0,0,1,0,1,1,0,0,0,0.009999999999999787,0.40000000000000036,-0.19200000000000017,2.0999999999999996,1,0.0,16,131
98,12.0,12.148,-3.521,12.0,4.6,-2.6,0,1,0,1,0,1,0,1,1,0,0,0,-0.009999999999999787,-0.3000000000000007,-0.31199999999999983,1.1,1,0.0,16,131
99,12.0,12.167,-3.895,12.0,3.6,-2.2,0,1,0,1,0,0,0,1,0,0,0,1,0.019000000000000128,-0.9999999999999996,-0.3740000000000001,0.3999999999999999,0,0.0,16,131
100,12.0,12.166,-4.287,12.0,2.4,-2.2,0,1,0,1,0,0,0,1,1,0,0,0,-0.0009999999999994458,-1.2000000000000002,-0.3919999999999999,0.0,1,0.0,16,131
101,12.0,12.165,-4.78,12.0,0.9,-2.6,0,1,0,1,0,0,0,1,1,0,0,0,-0.0010000000000012221,-1.5,-0.4930000000000003,-0.3999999999999999,1,0.0,16,131
102,12.0,12.165,-5.348,12.0,-0.7,-3.2,0,1,0,1,0,0,0,0,1,0,0,0,0.0,-1.6,-0.5679999999999996,-0.6000000000000001,4,0.0,16,131
103,12.0,12.165,-7.49,12.0,-2.7,-3.9,0,1,0,1,0,0,2,0,1,0,0,0,0.0,-2.0,-2.1420000000000003,-0.6999999999999997,6,0.0,16,131
104,12.0,12.163,-7.171,12.0,-4.5,-4.7,0,1,0,1,0,0,2,3,1,0,0,0,-0.0019999999999988916,-1.7999999999999998,0.31899999999999995,-0.8000000000000003,7,0.0,16,131
105,12.0,12.163,-7.166,12.0,-6.5,-5.6,0,1,0,1,0,0,2,3,1,0,0,0,0.0,-2.0,0.004999999999999893,-0.8999999999999995,4,0.0,16,131
106,12.0,12.163,-5.16,12.0,-8.4,-6.5,0,1,1,0,0,0,2,3,1,0,0,0,0.0,-1.9000000000000004,2.0060000000000002,-0.9000000000000004,5,0.0,16,131
107,12.0,12.163,-3.569,12.0,-10.2,-7.1,0,1,1,0,0,0,2,3,1,0,0,0,0.0,-1.799999999999999,1.5910000000000002,-0.5999999999999996,6,0.0,16,131
108,12.0,12.163,-2.783,12.0,-11.7,-7.0,0,1,1,0,0,0,2,3,1,0,0,0,0.0,-1.5,0.786,0.09999999999999964,7,0.0,16,131
109,12.0,12.163,-2.666,12.0,-11.9,-7.0,0,1,1,0,0,0,1,3,1,0,0,0,0.0,-0.20000000000000107,0.11699999999999999,0.0,7,0.0,16,131
110,12.0,12.163,-0.786,12.0,-11.3,-7.1,0,1,1,0,0,0,1,2,1,0,0,0,0.0,0.5999999999999996,1.88,-0.09999999999999964,5,0.0,16,131
111,12.0,12.158,0.631,12.0,-11.5,-7.0,0,1,1,0,0,0,1,2,0,0,0,1,-0.005000000000000782,-0.1999999999999993,1.417,0.09999999999999964,0,0.0,16,131
112,12.0,12.145,1.174,12.0,-12.1,-7.1,0,1,1,0,0,0,1,2,0,0,0,1,-0.0129999999999999,-0.5999999999999996,0.5429999999999999,-0.09999999999999964,4,0.0,16,131
113,12.0,12.133,1.195,12.0,-11.6,-7.0,0,1,1,0,0,0,1,2,0,0,0,1,-0.012000000000000455,0.5,0.02100000000000013,0.09999999999999964,7,0.0,16,131
114,12.0,12.126,0.692,12.0,-10.7,-7.1,0,1,1,0,0,0,1,2,0,0,1,0,-0.006999999999999673,0.9000000000000004,-0.5030000000000001,-0.09999999999999964,3,0.0,16,131
115,12.0,12.12,-0.249,12.0,-9.6,-7.0,0,1,1,0,0,0,0,2,0,0,1,0,-0.006000000000000227,1.0999999999999996,-0.941,0.09999999999999964,3,0.0,16,131
116,12.0,12.114,-1.442,12.0,-8.0,-7.2,0,1,1,0,0,0,0,1,1,0,0,0,-0.005999999999998451,1.5999999999999996,-1.193,-0.20000000000000018,1,0.0,16,131
117,12.0,12.111,-2.328,12.0,-7.4,-4.4,0,1,1,0,0,0,0,1,1,0,0,0,-0.0030000000000001137,0.5999999999999996,-0.8859999999999999,2.8,4,0.0,16,131
118,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,-1.12,16,131
119,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,16,131
120,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,16,131
121,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0.0,16,131
122,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,16,131
123,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,16,131
124,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,16,131
125,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,16,131
126,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,16,131
127,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,16,131
128,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0.0,16,131
129,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,16,131
130,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,16,131
131,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,16,131
132,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,16,131
133,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,16,131
134,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,16,131
135,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,16,131
136,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,0.0,16,131
137,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,0.0,16,131
138,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,16,131
139,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,16,131
140,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,16,131
141,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,16,131
142,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,16,131
143,-10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,0.0,16,131
144,100.0,0.0,0.0,12.0,-11.3,-7.2,0,1,1,0,0,0,0,2,1,0,0,0,-12.111,-3.9000000000000004,2.328,-2.8,4,0.0,16,132
145,100.0,-6.267,4.647,12.0,-11.0,-7.1,0,1,1,0,0,0,0,2,1,0,0,0,-6.267,0.3000000000000007,4.647,0.10000000000000053,7,0.0,16,132
146,100.0,-7.869,4.053,12.0,-10.3,-7.1,0,1,1,0,0,0,0,2,1,0,0,0,-1.6019999999999994,0.6999999999999993,-0.5940000000000003,0.0,4,0.0,16,132
147,100.0,-8.788,3.378,12.0,-9.3,-7.1,0,1,1,0,1,0,0,2,1,0,0,0,-0.9190000000000005,1.0,-0.6749999999999998,0.0,5,0.0,16,132
148,100.0,-9.398,2.588,12.0,-8.1,-7.0,1,0,1,0,0,0,0,2,0,0,1,0,-0.6099999999999994,1.200000000000001,-0.79,0.09999999999999964,3,0.0,16,132
149,100.0,-9.803,1.364,12.0,-6.6,-7.1,1,0,1,0,0,0,0,2,0,0,1,0,-0.40500000000000114,1.5,-1.224,-0.09999999999999964,4,0.0,16,132
150,100.0,-10.071,0.395,12.0,-5.4,-7.0,1,0,1,0,0,0,0,1,1,0,0,0,-0.2679999999999989,1.1999999999999993,-0.9690000000000001,0.09999999999999964,1,0.0,16,132
151,100.0,-10.267,-0.498,12.0,-3.9,-7.1,1,0,1,0,0,0,0,1,1,0,0,0,-0.19599999999999973,1.5000000000000004,-0.893,-0.09999999999999964,5,0.0,16,132
152,100.0,-10.527,-1.407,12.0,-2.3,-7.0,1,0,1,0,0,0,0,1,0,1,0,0,-0.2599999999999998,1.6,-0.909,0.09999999999999964,2,0.0,16,132
153,100.0,-10.955,-2.327,12.0,-1.3,-5.1,1,0,1,0,0,0,0,1,0,1,0,0,-0.4280000000000008,0.9999999999999998,-0.9199999999999999,1.9000000000000004,5,0.0,16,132
154,100.0,-11.267,-3.371,12.0,-1.0,-3.5,1,0,1,0,0,1,0,1,0,1,0,0,-0.3119999999999994,0.30000000000000004,-1.044,1.5999999999999996,5,0.0,16,132
