episode,p1h,p1_x, p1_y,p2h,p2_x, p2_y,right_of,left_of,above,below,x_clear,y_clear,cd1,cd2,aim_down,aim_left,aim_up,aim_right,p1_x_delta,p2_x_delta,p1_y_delta,p2_y_delta,action,reward,p1_score,p2_score
21,49.0,-2.0,-0.4,34.0,-11.4,-7.1,0,1,1,0,0,0,2,0,0,0,0,1,9.9,-7.4,6.6,-7.199999999999999,0,0.0,0,0
22,49.0,-0.1,-1.1,34.0,-10.9,-7.1,0,1,1,0,0,0,2,0,0,0,0,1,11.3,-8.9,6.0,-6.699999999999999,4,0.0,0,0
23,49.0,2.0,-1.9,34.0,-10.5,-7.1,0,1,1,0,0,0,1,0,0,0,0,1,12.9,-10.4,5.199999999999999,-6.0,0,0.0,0,0
24,49.0,3.9,-2.8,34.0,-10.1,-7.0,0,1,1,0,0,0,1,0,0,0,0,1,14.4,-12.1,4.3,-5.1,0,0.0,0,0
25,49.0,5.8,-3.8,34.0,-9.5,-7.1,0,1,1,0,0,0,1,0,0,0,0,1,15.899999999999999,-13.4,3.2,-4.3,0,0.0,0,0
26,49.0,7.9,-4.7,34.0,-9.0,-7.1,0,1,1,0,0,0,1,3,0,0,0,1,17.4,-14.8,2.3999999999999995,-3.3,7,0.0,0,0
27,49.0,9.7,-5.7,34.0,-8.8,-7.1,0,1,1,0,0,0,1,3,0,0,0,1,18.7,-16.700000000000003,1.3999999999999995,-2.3999999999999995,7,0.0,0,0
28,49.0,10.3,-6.6,34.0,-8.8,-7.2,0,1,1,0,0,1,1,3,0,0,0,1,19.1,-18.5,0.5,-1.5,7,0.0,0,0
29,49.0,10.1,-7.1,34.0,-8.8,-7.2,0,1,1,0,0,1,0,3,0,0,0,1,18.9,-19.1,0.10000000000000053,-0.6000000000000005,7,0.0,0,0
30,49.0,9.3,-5.9,34.0,-8.8,-7.2,0,1,1,0,0,0,0,3,0,0,0,1,18.1,-18.9,1.2999999999999998,-0.10000000000000053,7,0.0,0,0
31,49.0,8.1,-4.2,34.0,-8.6,-7.1,0,1,1,0,0,0,0,2,0,0,0,1,16.9,-17.9,3.0,-1.1999999999999993,0,0.0,0,0
32,49.0,6.5,-3.4,34.0,-9.9,-7.1,0,1,1,0,0,0,0,2,0,0,0,1,15.1,-18.0,3.6999999999999997,-2.8999999999999995,7,0.0,0,0
33,49.0,4.9,-3.1,34.0,-10.9,-7.2,0,1,1,0,0,0,0,2,0,0,0,1,14.8,-17.4,3.9999999999999996,-3.8000000000000003,0,0.0,0,0
34,49.0,2.3,-3.5,34.0,-11.1,-7.1,0,1,1,0,0,0,0,2,0,0,0,1,13.2,-16.0,3.7,-3.9999999999999996,0,0.0,0,0
35,49.0,0.5,-4.0,34.0,-10.9,-7.1,0,1,1,0,0,0,0,2,0,0,0,1,11.6,-13.2,3.0999999999999996,-3.5999999999999996,0,0.0,0,0
36,49.0,-1.3,-4.7,34.0,-10.6,-7.0,0,1,1,0,0,0,0,2,0,0,0,1,9.6,-11.1,2.3999999999999995,-3.0,0,0.0,0,0
37,49.0,-3.4,-5.5,34.0,-9.9,-7.2,0,1,1,0,0,0,0,1,0,0,0,1,7.199999999999999,-8.6,1.5,-2.5,0,0.0,0,0
38,49.0,-5.3,-6.4,34.0,-9.4,-7.1,0,1,1,0,0,1,0,1,0,0,0,1,4.6000000000000005,-6.0,0.7999999999999998,-1.5999999999999996,0,0.0,0,0
39,49.0,-7.2,-7.1,34.0,-8.9,-7.0,0,1,0,1,0,1,0,1,0,0,0,1,2.2,-3.6000000000000005,0.0,-0.5999999999999996,7,0.0,0,0
40,-2.0,0.0,0.0,34.0,-8.4,-5.3,0,1,1,0,0,0,0,1,0,0,1,0,7.2,0.5,7.1,1.7000000000000002,3,-1.49,0,1
41,34.0,0.0,0.0,-2.0,0.0,0.0,0,0,0,0,1,1,0,1,0,1,0,0,8.4,0.0,5.3,0.0,2,1.34,0,1
42,-2.0,-10.9,-2.9,34.0,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,-10.9,0.0,-2.9,0.0,7,-1.34,0,1
43,-2.0,-11.2,-1.6,34.0,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,-11.2,10.9,-1.6,2.9,7,0.0,0,1
44,-2.0,-9.5,-0.3,34.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,0,0,-9.5,11.2,-0.3,1.6,7,0.0,0,1
45,-2.0,-8.7,0.5,34.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,-8.7,9.5,0.5,0.3,0,0.0,0,1
46,-2.0,-8.5,0.9,34.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,-8.5,8.7,0.9,-0.5,0,0.0,0,1
47,-2.0,-8.8,0.9,34.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,-8.8,8.5,0.9,-0.9,0,0.0,0,1
48,-2.0,-9.5,0.7,34.0,0.0,0.0,1,0,1,0,0,1,2,0,0,0,0,1,-9.5,8.8,0.7,-0.9,6,0.0,0,1
49,-2.0,-10.5,0.3,34.0,0.0,0.0,1,0,1,0,0,1,2,0,0,0,0,1,-10.5,9.5,0.3,-0.7,0,0.0,0,1
50,-2.0,-11.7,-0.1,34.0,0.0,0.0,1,0,0,1,0,1,2,0,0,0,0,1,-11.7,10.5,-0.1,-0.3,0,0.0,0,1
51,-2.0,-12.0,-0.6,34.0,0.0,0.0,1,0,0,1,0,1,2,0,0,0,0,1,-12.0,11.7,-0.6,0.1,0,0.0,0,1
52,-2.0,-11.5,-1.1,34.0,0.0,0.0,1,0,0,1,0,0,2,0,0,0,0,1,-11.5,12.0,-1.1,0.6,0,0.0,0,1
53,-2.0,-10.7,-1.6,34.0,0.0,0.0,1,0,0,1,0,0,2,0,0,0,0,1,-10.7,11.5,-1.6,1.1,4,0.0,0,1
54,-2.0,-9.8,-2.2,34.0,0.0,0.0,1,0,0,1,0,0,2,0,0,0,0,1,-9.8,10.7,-2.2,1.6,4,0.0,0,1
55,-2.0,-8.5,-2.9,34.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,-8.5,9.8,-2.9,2.2,5,0.0,0,1
56,-2.0,-7.2,-3.5,34.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,-7.2,8.5,-3.5,2.9,6,0.0,0,1
57,-2.0,-5.9,-4.3,34.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,-5.9,7.2,-4.3,3.5,5,0.0,0,1
58,-2.0,-4.2,-5.1,34.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,-4.2,5.9,-5.1,4.3,2,0.0,0,1
59,-2.0,-2.8,-5.7,34.0,0.0,0.0,1,0,0,1,0,0,1,3,0,1,0,0,-2.8,4.2,-5.7,5.1,7,0.0,0,1
60,-2.0,-1.9,-6.5,34.0,0.0,0.0,1,0,0,1,0,0,1,3,0,1,0,0,-1.9,2.8,-6.5,5.7,7,0.0,0,1
61,100.0,-1.7,-7.2,34.0,0.0,0.0,1,0,0,1,0,0,1,3,0,1,0,0,-1.7,1.9,-7.2,6.5,7,0.0,0,1
62,100.0,-2.1,-4.9,34.0,0.0,0.0,1,0,0,1,0,0,0,3,0,1,0,0,-2.1,1.7,-4.9,7.2,7,0.0,0,1
63,100.0,-3.0,-3.4,34.0,0.0,0.0,1,0,0,1,0,0,0,3,0,1,0,0,-3.0,2.1,-3.4,4.9,7,0.0,0,1
64,100.0,-4.0,-2.9,34.0,0.0,0.0,1,0,0,1,0,0,0,3,0,1,0,0,-4.0,3.0,-2.9,3.4,2,0.0,0,1
65,100.0,-5.1,-3.1,34.0,0.0,0.0,1,0,0,1,0,0,0,2,0,1,0,0,-5.1,4.0,-3.1,2.9,7,0.0,0,1
66,100.0,-6.3,-3.5,34.0,0.0,0.0,1,0,0,1,0,0,0,2,0,1,0,0,-6.3,5.1,-3.5,3.1,7,0.0,0,1
67,100.0,-7.8,-4.0,34.0,0.0,0.0,1,0,0,1,0,0,0,2,0,1,0,0,-7.8,6.3,-4.0,3.5,7,0.0,0,1
68,100.0,-9.5,-4.7,34.0,0.0,0.0,1,0,0,1,0,0,0,2,0,1,0,0,-9.5,7.8,-4.7,4.0,7,0.0,0,1
69,100.0,-11.2,-5.5,34.0,-10.4,-3.1,1,0,0,1,1,0,0,2,0,1,0,0,-11.2,-0.9000000000000004,-5.5,1.6,7,0.0,0,1
70,100.0,-12.2,-6.3,34.0,-10.6,-4.1,1,0,0,1,0,0,0,2,0,1,0,0,-1.799999999999999,0.5999999999999996,-3.1999999999999997,1.4000000000000004,4,0.0,0,1
71,100.0,-11.6,-7.0,34.0,-10.7,-5.0,1,0,0,1,1,0,0,2,0,1,0,0,-1.0,1.5,-2.9000000000000004,1.2999999999999998,7,0.0,0,1
72,100.0,-10.7,-5.4,34.0,-10.0,-4.9,1,0,0,1,1,1,0,1,0,0,0,1,0.0,1.5999999999999996,-0.40000000000000036,2.0999999999999996,0,0.0,0,1
73,100.0,-9.2,-4.0,34.0,-7.7,-2.2,1,0,0,1,0,0,0,1,1,0,0,0,0.8000000000000007,2.999999999999999,0.9000000000000004,3.2,1,0.0,0,1
74,100.0,-8.0,-3.7,34.0,-6.3,-2.6,1,0,0,1,0,0,0,1,1,0,0,0,-0.2999999999999998,2.8999999999999995,-1.5,1.4,7,0.0,0,1
75,100.0,-6.4,-4.0,34.0,-5.5,-3.5,1,0,0,1,1,1,0,1,1,0,0,0,-0.10000000000000053,2.5,-1.4,0.20000000000000018,4,0.0,0,1
76,100.0,-5.2,-4.5,34.0,-4.4,-4.5,1,0,0,0,1,1,0,1,1,0,0,0,0.2999999999999998,2.0,-1.0,-0.5,1,0.0,0,1
77,100.0,-4.2,-4.4,34.0,-3.3,-3.7,1,0,0,1,1,1,0,0,1,0,0,0,0.20000000000000018,1.9000000000000004,0.09999999999999964,0.7999999999999998,5,0.0,0,1
78,100.0,-3.2,-2.7,34.0,-2.5,-2.7,1,0,0,0,1,1,0,0,0,1,0,0,0.09999999999999964,1.7000000000000002,1.0,1.7000000000000002,2,0.0,0,1
79,100.0,-2.3,-2.1,34.0,-1.6,-1.9,1,0,0,1,1,1,0,3,0,1,0,0,0.20000000000000018,1.6,0.6000000000000001,0.8000000000000003,7,0.0,0,1
80,100.0,-1.3,-0.2,34.0,-0.8,-1.7,1,0,1,0,1,0,0,3,1,0,0,0,0.30000000000000004,1.4999999999999998,1.7,0.40000000000000013,1,0.0,0,1
81,100.0,-0.1,1.6,34.0,-0.1,-1.8,0,0,1,0,1,0,0,3,1,0,0,0,0.7000000000000001,1.2,3.3,-1.6,7,0.0,0,1
82,100.0,1.3,2.5,34.0,0.3,-2.3,0,1,1,0,0,0,0,3,1,0,0,0,1.4000000000000001,0.4,4.3,-3.9,7,0.0,0,1
83,100.0,3.1,3.2,34.0,0.6,-2.9,0,1,1,0,0,0,0,3,1,0,0,0,2.8000000000000003,-0.7000000000000001,5.5,-5.4,4,0.0,0,1
84,100.0,4.1,3.4,34.0,0.8,-3.6,0,1,1,0,0,0,0,3,1,0,0,0,3.4999999999999996,-2.3,6.3,-6.800000000000001,7,0.0,0,1
85,100.0,4.0,3.2,34.0,0.9,-4.5,0,1,1,0,0,0,0,2,1,0,0,0,3.2,-3.1999999999999997,6.800000000000001,-7.9,7,0.0,0,1
86,100.0,3.2,2.7,34.0,1.0,-6.6,0,1,1,0,0,0,0,2,1,0,0,0,2.3000000000000003,-3.0,7.2,-9.8,7,0.0,0,1
87,100.0,2.3,2.1,34.0,0.8,-7.2,0,1,1,0,0,0,0,2,1,0,0,0,1.2999999999999998,-2.4000000000000004,8.7,-9.9,7,0.0,0,1
88,69.0,-1.8,-7.1,-10.0,0.0,0.0,1,0,0,1,0,0,0,2,1,0,0,0,-4.1,-0.8,-9.2,7.2,7,1.03,1,1
89,-10.0,0.0,0.0,69.0,0.0,0.0,0,0,0,0,1,1,0,2,0,1,0,0,0.0,1.8,0.0,7.1,2,-1.69,1,1
90,69.0,0.0,0.0,-10.0,-5.6,-7.0,0,1,1,0,0,0,0,2,0,1,0,0,0.0,-5.6,0.0,-7.0,7,1.69,1,1
91,69.0,0.0,0.0,-10.0,-6.8,-7.2,0,1,1,0,0,0,0,1,0,1,0,0,5.6,-6.8,7.0,-7.2,7,0.0,1,1
92,69.0,0.0,0.0,-10.0,-7.3,-7.2,0,1,1,0,0,0,0,1,0,0,0,1,6.8,-7.3,7.2,-7.2,0,0.0,1,1
93,69.0,0.0,0.0,-10.0,-7.4,-7.2,0,1,1,0,0,0,0,1,0,0,0,1,7.3,-7.4,7.2,-7.2,4,0.0,1,1
94,69.0,0.0,0.0,-10.0,-7.4,-7.2,0,1,1,0,0,0,0,1,1,0,0,0,7.4,-7.4,7.2,-7.2,1,0.0,1,1
95,69.0,0.0,0.0,-10.0,-7.4,-7.2,0,1,1,0,0,0,0,1,1,0,0,0,7.4,-7.4,7.2,-7.2,7,0.0,1,1
96,69.0,0.0,0.0,-10.0,-7.4,-7.2,0,1,1,0,0,0,0,1,1,0,0,0,7.4,-7.4,7.2,-7.2,7,0.0,1,1
97,69.0,0.0,0.0,-10.0,-7.4,-7.2,0,1,1,0,0,0,0,1,1,0,0,0,7.4,-7.4,7.2,-7.2,7,0.0,1,1
98,69.0,0.0,0.0,-10.0,-7.4,-7.2,0,1,1,0,0,0,0,1,1,0,0,0,7.4,-7.4,7.2,-7.2,7,0.0,1,1
99,69.0,0.0,0.0,-10.0,-7.4,-7.2,0,1,1,0,0,0,0,0,1,0,0,0,7.4,-7.4,7.2,-7.2,7,0.0,1,1
100,69.0,0.0,0.0,-10.0,-7.4,-5.7,0,1,1,0,0,0,0,0,1,0,0,0,7.4,-7.4,7.2,-5.7,5,0.0,1,1
101,69.0,0.0,0.0,-10.0,-7.4,-4.0,0,1,1,0,0,0,0,0,1,0,0,0,7.4,-7.4,5.7,-4.0,1,0.0,1,1
102,69.0,0.0,0.0,-10.0,-7.4,-3.2,0,1,1,0,0,0,0,0,0,0,1,0,7.4,-7.4,4.0,-3.2,3,0.0,1,1
103,69.0,0.0,0.0,-10.0,-7.4,-2.8,0,1,1,0,0,0,0,0,1,0,0,0,7.4,-7.4,3.2,-2.8,1,0.0,1,1
104,69.0,0.0,0.0,-10.0,-7.6,-2.7,0,1,1,0,0,0,0,0,0,1,0,0,7.4,-7.6,2.8,-2.7,2,0.0,1,1
105,69.0,0.0,0.0,-10.0,-8.0,-2.8,0,1,1,0,0,0,0,0,1,0,0,0,7.6,-8.0,2.7,-2.8,1,0.0,1,1
106,69.0,0.0,0.0,-10.0,-8.4,-3.0,0,1,1,0,0,0,0,0,0,1,0,0,8.0,-8.4,2.8,-3.0,2,0.0,1,1
107,69.0,0.0,0.0,-10.0,-8.9,-3.3,0,1,1,0,0,0,0,0,1,0,0,0,8.4,-8.9,3.0,-3.3,1,0.0,1,1
108,69.0,0.0,0.0,-10.0,-9.4,-3.8,0,1,1,0,0,0,0,0,0,1,0,0,8.9,-9.4,3.3,-3.8,2,0.0,1,1
109,69.0,0.0,0.0,-10.0,-9.9,-4.2,0,1,1,0,0,0,0,0,0,0,0,1,9.4,-9.9,3.8,-4.2,0,0.0,1,1
110,69.0,3.0,0.9,100.0,-9.8,-4.9,0,1,1,0,0,0,0,0,0,0,0,1,12.9,-9.8,5.1000000000000005,-4.9,0,0.0,1,1
111,69.0,3.0,0.5,100.0,-9.4,-5.7,0,1,1,0,0,0,0,0,0,0,0,1,12.8,-12.4,5.4,-6.6000000000000005,0,0.0,1,1
112,69.0,3.0,-0.0,100.0,-8.7,-6.6,0,1,1,0,0,0,0,0,0,0,0,1,12.4,-11.7,5.7,-7.1,0,0.0,1,1
113,69.0,2.7,-0.8,100.0,-8.0,-7.1,0,1,1,0,0,0,0,0,0,0,0,1,11.399999999999999,-11.0,5.8,-7.1,0,0.0,1,1
114,69.0,1.8,-1.7,100.0,-7.5,-7.1,0,1,1,0,0,0,0,0,0,0,0,1,9.8,-10.2,5.3999999999999995,-6.3,0,0.0,1,1
115,69.0,0.6,-2.5,100.0,-6.9,-7.0,0,1,1,0,0,0,0,0,0,0,0,1,8.1,-8.700000000000001,4.6,-5.3,0,0.0,1,1
116,69.0,-1.0,-3.4,100.0,-6.2,-7.1,0,1,1,0,0,0,0,0,0,0,0,1,5.9,-6.8,3.6,-4.6,0,0.0,1,1
117,69.0,-2.6,-4.4,100.0,-7.1,-7.2,0,1,1,0,0,0,2,0,0,0,0,1,3.6,-6.1,2.6999999999999993,-3.8000000000000003,6,0.0,1,1
118,69.0,-4.6,-5.3,100.0,-9.6,-7.2,0,1,1,0,0,0,2,3,0,0,0,1,2.5,-7.0,1.9000000000000004,-2.8,7,0.0,1,1
119,69.0,-6.8,-6.5,100.0,-12.1,-7.2,0,1,1,0,0,1,2,3,0,0,0,1,2.8,-7.5,0.7000000000000002,-1.9000000000000004,7,0.0,1,1
120,69.0,-8.5,-7.1,100.0,-12.0,-7.1,0,1,0,0,0,1,2,3,0,0,0,1,3.5999999999999996,-5.2,0.10000000000000053,-0.5999999999999996,0,0.0,1,1
121,69.0,-10.2,-6.1,100.0,-11.6,-7.0,0,1,1,0,0,1,2,3,0,0,0,1,1.8000000000000007,-3.0999999999999996,1.0,0.09999999999999964,0,0.0,1,1
122,18.0,-11.8,-3.9,100.0,-11.6,-7.2,1,0,1,0,1,0,1,3,0,0,0,1,-0.20000000000000107,-1.4000000000000004,3.1,-1.1000000000000005,0,-0.51,1,1
123,18.0,-12.0,-3.0,100.0,-11.4,-7.1,1,0,1,0,1,0,1,2,0,0,0,1,-0.40000000000000036,0.40000000000000036,4.2,-3.1999999999999997,0,0.0,1,1
124,18.0,-12.0,-2.8,100.0,-11.0,-7.0,1,0,1,0,0,0,1,2,0,0,0,1,-0.5999999999999996,1.0,4.3,-4.0,0,0.0,1,1
125,18.0,-12.1,-2.8,100.0,-10.6,-7.2,1,0,1,0,0,0,1,2,0,0,0,1,-1.0999999999999996,1.4000000000000004,4.2,-4.4,7,0.0,1,1
126,18.0,-12.2,-2.9,100.0,-10.5,-7.2,1,0,1,0,0,0,1,2,0,0,0,1,-1.5999999999999996,1.5999999999999996,4.300000000000001,-4.4,7,0.0,1,1
127,18.0,-12.2,-3.0,100.0,-10.5,-7.2,1,0,1,0,0,0,1,2,0,0,0,1,-1.6999999999999993,1.6999999999999993,4.2,-4.300000000000001,7,0.0,1,1
128,18.0,-11.7,-2.8,100.0,-10.5,-7.2,1,0,1,0,0,0,0,2,0,0,0,1,-1.1999999999999993,1.6999999999999993,4.4,-4.2,7,0.0,1,1
129,18.0,-10.8,-3.0,100.0,-10.5,-7.2,1,0,1,0,1,0,0,1,0,0,0,1,-0.3000000000000007,1.1999999999999993,4.2,-4.4,7,0.0,1,1
130,-13.0,0.0,0.0,100.0,-9.7,-3.4,0,1,1,0,0,0,0,1,0,0,0,1,10.8,0.8000000000000007,3.0,3.8000000000000003,0,-1.18,1,2
131,100.0,0.0,0.0,-13.0,0.0,0.0,0,0,0,0,1,1,0,1,0,0,0,1,9.7,0.0,3.4,0.0,0,2.0,1,2
132,-13.0,-7.3,-4.6,100.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,1,-7.3,0.0,-4.6,0.0,7,-2.0,1,2
133,-13.0,-5.8,-5.2,100.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,1,-5.8,7.3,-5.2,4.6,7,0.0,1,2
134,-13.0,-4.3,-5.8,100.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,1,-4.3,5.8,-5.8,5.2,7,0.0,1,2
135,-13.0,-3.0,-6.6,100.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,1,-3.0,4.3,-6.6,5.8,7,0.0,1,2
136,-13.0,-1.9,-7.1,100.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,1,-1.9,3.0,-7.1,6.6,7,0.0,1,2
137,-13.0,-1.9,-5.0,100.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,-1.9,1.9,-5.0,7.1,7,0.0,1,2
138,-13.0,-2.3,-3.4,100.0,0.0,0.0,1,0,0,1,0,0,0,3,0,0,0,1,-2.3,1.9,-3.4,5.0,7,0.0,1,2
139,-13.0,-3.1,-2.2,100.0,0.0,0.0,1,0,0,1,0,0,0,3,0,0,0,1,-3.1,2.3,-2.2,3.4,7,0.0,1,2
140,-13.0,-4.2,-1.6,100.0,0.0,0.0,1,0,0,1,0,0,0,3,0,0,0,1,-4.2,3.1,-1.6,2.2,7,0.0,1,2
141,-13.0,-5.3,-1.4,100.0,0.0,0.0,1,0,0,1,0,0,0,3,0,0,0,1,-5.3,4.2,-1.4,1.6,7,0.0,1,2
142,-13.0,-6.6,-1.5,100.0,0.0,0.0,1,0,0,1,0,0,0,3,0,0,0,1,-6.6,5.3,-1.5,1.4,7,0.0,1,2
143,-13.0,-8.1,-1.7,100.0,0.0,0.0,1,0,0,1,0,0,0,3,1,0,0,0,-8.1,6.6,-1.7,1.5,1,0.0,1,2
144,-13.0,-9.4,-2.2,100.0,0.0,0.0,1,0,0,1,0,0,0,3,1,0,0,0,-9.4,8.1,-2.2,1.7,7,0.0,1,2
145,-13.0,-11.0,-2.8,100.0,0.0,0.0,1,0,0,1,0,0,0,2,1,0,0,0,-11.0,9.4,-2.8,2.2,7,0.0,1,2
146,-13.0,-12.2,-3.2,100.0,0.0,0.0,1,0,0,1,0,0,0,2,1,0,0,0,-12.2,11.0,-3.2,2.8,7,0.0,1,2
147,-13.0,-12.0,-3.6,100.0,0.0,0.0,1,0,0,1,0,0,2,2,1,0,0,0,-12.0,12.2,-3.6,3.2,6,0.0,1,2
148,-13.0,-11.1,-4.2,100.0,0.0,0.0,1,0,0,1,0,0,2,2,1,0,0,0,-11.1,12.0,-4.2,3.6,6,0.0,1,2
149,-13.0,-10.3,-4.7,100.0,0.0,0.0,1,0,0,1,0,0,2,2,1,0,0,0,-10.3,11.1,-4.7,4.2,4,0.0,1,2
150,-13.0,-9.1,-5.4,100.0,0.0,0.0,1,0,0,1,0,0,2,2,1,0,0,0,-9.1,10.3,-5.4,4.7,4,0.0,1,2
151,100.0,-7.7,-6.1,100.0,9.8,-0.2,1,0,0,1,0,0,2,2,1,0,0,0,-7.7,18.9,-6.1,5.2,7,0.0,1,2
152,100.0,-6.1,-7.0,100.0,13.1,-0.6,1,0,0,1,0,0,2,1,0,0,0,1,-15.9,20.8,-6.8,5.5,0,0.0,1,2
153,100.0,-4.8,-7.0,100.0,16.3,-1.2,1,0,0,1,0,0,1,1,0,0,0,1,-17.9,22.4,-6.4,5.8,0,0.0,1,2
154,100.0,-3.4,-7.0,100.0,19.1,-1.7,1,0,0,1,0,0,1,1,0,0,0,1,-19.7,23.900000000000002,-5.8,5.3,0,0.0,1,2
155,100.0,-2.0,-7.1,100.0,22.4,-2.4,1,0,0,1,0,0,1,1,0,0,0,1,-21.1,25.799999999999997,-5.3999999999999995,4.6,0,0.0,1,2
156,100.0,-0.8,-6.9,100.0,25.2,-3.0,1,0,0,1,0,0,1,1,0,0,0,1,-23.2,27.2,-4.5,4.1,0,0.0,1,2
157,100.0,0.2,-7.1,100.0,28.5,-3.7,1,0,0,1,0,0,1,1,1,0,0,0,-25.0,29.3,-4.1,3.2,1,0.0,1,2
158,100.0,1.6,-6.9,100.0,8.6,-4.1,1,0,0,1,0,0,1,1,1,0,0,0,-26.9,8.4,-3.2,3.0,4,0.0,1,2
159,100.0,3.0,-7.0,100.0,9.0,-5.0,1,0,0,1,0,0,1,0,1,0,0,0,-5.6,7.4,-2.9000000000000004,1.9000000000000004,4,0.0,1,2
160,100.0,4.5,-7.1,100.0,9.2,-6.0,1,0,0,1,0,0,0,0,0,0,1,0,-4.5,6.199999999999999,-2.0999999999999996,1.0,3,0.0,1,2
